Lon,Lat,Depth
-97.10706,49.938433,0
-97.107832,49.938088,0
-97.108755,49.93766,0
-97.109463,49.937232,0
-97.109978,49.936721,0
-97.1106,49.936182,0
-97.110858,49.935754,0
-97.111137,49.935271,0
-97.111223,49.934718,0
-97.111309,49.934221,0
-97.111351,49.933751,0
-97.111394,49.933447,0
-97.111373,49.932867,0
-97.111309,49.932273,0
-97.111223,49.931818,0
-97.111094,49.931182,0
-97.110858,49.930588,0
-97.110686,49.930063,0
-97.110386,49.929428,0
-97.110043,49.928572,0
-97.109957,49.927936,0
-97.11,49.927259,0
-97.110085,49.926638,0
-97.110128,49.925975,0
-97.110257,49.925477,0
-97.110472,49.924897,0
-97.110858,49.924317,0
-97.11133,49.923599,0
-97.111759,49.922935,0
-97.112188,49.922355,0
-97.112961,49.921637,0
-97.113776,49.921057,0
-97.114677,49.92078,0
-97.11545,49.920504,0
-97.116179,49.920311,0
-97.117124,49.920034,0
-97.118239,49.919813,0
-97.119355,49.919647,0
-97.120214,49.919509,0
-97.121115,49.919288,0
-97.122316,49.91904,0
-97.123089,49.918818,0
-97.12399,49.918542,0
-97.124634,49.918072,0
-97.125363,49.917547,0
-97.125921,49.917022,0
-97.12635,49.916442,0
-97.126651,49.915945,0
-97.126822,49.915309,0
-97.126994,49.914701,0
-97.126951,49.914231,0
-97.126737,49.913762,0
-97.126479,49.913292,0
-97.126307,49.912656,0
-97.126007,49.912103,0
-97.125621,49.911468,0
-97.125235,49.911026,0
-97.124763,49.910583,0
-97.124162,49.910197,0
-97.123561,49.909892,0
-97.12266,49.909478,0
-97.122102,49.909229,0
-97.121458,49.90887,0
-97.1209,49.908538,0
-97.119956,49.908068,0
-97.119355,49.907709,0
-97.118754,49.907433,0
-97.117939,49.907156,0
-97.117252,49.906852,0
-97.116523,49.906438,0
-97.115622,49.906051,0
-97.114849,49.90583,0
-97.11412,49.905498,0
-97.113047,49.905194,0
-97.112103,49.904973,0
-97.111158,49.904779,0
-97.110257,49.904503,0
-97.109485,49.904144,0
-97.109013,49.903729,0
-97.108755,49.903287,0
-97.108498,49.902872,0
-97.108583,49.902402,0
-97.108841,49.901849,0
-97.109184,49.901435,0
-97.109699,49.901048,0
-97.110386,49.900771,0
-97.111201,49.900578,0
-97.112145,49.90044,0
-97.113132,49.900357,0
-97.11412,49.900384,0
-97.115493,49.900384,0
-97.116909,49.90044,0
-97.118282,49.900523,0
-97.119527,49.900633,0
-97.120943,49.900744,0
-97.122016,49.900771,0
-97.12296,49.900716,0
-97.124248,49.900716,0
-97.125106,49.900661,0
-97.126093,49.900495,0
-97.12708,49.900246,0
-97.127895,49.89997,0
-97.128797,49.899721,0
-97.129397,49.899389,0
-97.129912,49.899058,0
-97.130342,49.898671,0
-97.130771,49.898284,0
-97.130985,49.897814,0
-97.131071,49.897288,0
-97.131071,49.896653,0
-97.130857,49.896155,0
-97.130599,49.89563,0
-97.130384,49.895049,0
-97.130041,49.894524,0
-97.129569,49.894054,0
-97.129097,49.893611,0
-97.128496,49.892948,0
-97.128153,49.892423,0
-97.127852,49.891953,0
-97.127552,49.891538,0
-97.127209,49.891068,0
-97.126865,49.890626,0
-97.126479,49.890266,0
-97.126136,49.889713,0
-97.125878,49.889022,0
-97.125878,49.888414,0
-97.125835,49.887667,0
-97.125921,49.886976,0
-97.12635,49.886229,0
-97.12678,49.885649,0
-97.127252,49.885179,0
-97.127852,49.884681,0
-97.12841,49.884238,0
-97.129054,49.883768,0
-97.129612,49.883326,0
-97.130299,49.882828,0
-97.130985,49.882247,0
-97.131586,49.88175,0
-97.132101,49.88128,0
-97.132444,49.880809,0
-97.133088,49.880256,0
-97.13356,49.879731,0
-97.134032,49.879261,0
-97.134676,49.87868,0
-97.135277,49.878016,0
-97.136049,49.877297,0
-97.136307,49.876827,0
-97.136607,49.876274,0
-97.136779,49.875693,0
-97.136908,49.875029,0
-97.136993,49.874393,0
-97.137079,49.873674,0
-97.137122,49.872983,0
-97.137036,49.872319,0
-97.136779,49.871794,0
-97.136307,49.871323,0
-97.135706,49.870908,0
-97.135019,49.870411,0
-97.134204,49.870272,0
-97.132616,49.870079,0
-97.131371,49.870023,0
-97.129741,49.870162,0
-97.127938,49.870272,0
-97.127037,49.870383,0
-97.125621,49.870604,0
-97.124505,49.870742,0
-97.123218,49.870881,0
-97.12163,49.871047,0
-97.120342,49.871019,0
-97.118883,49.870908,0
-97.117682,49.870715,0
-97.116523,49.870466,0
-97.11545,49.870245,0
-97.114549,49.869913,0
-97.113776,49.869498,0
-97.113304,49.869194,0
-97.112961,49.868806,0
-97.112746,49.868336,0
-97.112617,49.867589,0
-97.112617,49.867008,0
-97.112746,49.866095,0
-97.112918,49.865376,0
-97.113261,49.864795,0
-97.113476,49.864242,0
-97.113733,49.863633,0
-97.114077,49.863025,0
-97.114549,49.862333,0
-97.114935,49.86178,0
-97.115278,49.86131,0
-97.11575,49.860646,0
-97.116351,49.860065,0
-97.116952,49.859594,0
-97.117639,49.859152,0
-97.118239,49.858654,0
-97.11884,49.858239,0
-97.119656,49.857851,0
-97.120471,49.857436,0
-97.121286,49.857132,0
-97.122359,49.8568,0
-97.123046,49.856606,0
-97.124076,49.856357,0
-97.125149,49.856081,0
-97.12605,49.855859,0
-97.126994,49.855693,0
-97.127938,49.855417,0
-97.129054,49.855223,0
-97.130256,49.855057,0
-97.131243,49.854891,0
-97.132058,49.854808,0
-97.133045,49.85478,0
-97.133904,49.85478,0
-97.134719,49.85478,0
-97.136006,49.85478,0
-97.137208,49.854697,0
-97.138453,49.85467,0
-97.139611,49.854531,0
-97.140555,49.854421,0
-97.141585,49.854227,0
-97.142615,49.853978,0
-97.143474,49.853674,0
-97.144203,49.853258,0
-97.144847,49.852677,0
-97.14519,49.852152,0
-97.145405,49.851543,0
-97.145147,49.851017,0
-97.144847,49.850519,0
-97.144032,49.850187,0
-97.143302,49.850049,0
-97.142401,49.850104,0
-97.141156,49.85027,0
-97.139912,49.850685,0
-97.138796,49.8511,0
-97.137852,49.85146,0
-97.136865,49.851875,0
-97.136092,49.852179,0
-97.134976,49.852484,0
-97.133989,49.852567,0
-97.133002,49.852622,0
-97.132101,49.852539,0
-97.131243,49.852262,0
-97.130427,49.852013,0
-97.129569,49.851737,0
-97.128711,49.851349,0
-97.128024,49.851045,0
-97.127252,49.850602,0
-97.126565,49.850298,0
-97.125878,49.849938,0
-97.125449,49.849744,0
-97.124848,49.849357,0
-97.12429,49.849053,0
-97.123733,49.848693,0
-97.123089,49.848388,0
-97.122145,49.847835,0
-97.121673,49.847309,0
-97.121072,49.846949,0
-97.120471,49.846451,0
-97.120085,49.84587,0
-97.119656,49.845289,0
-97.119656,49.844735,0
-97.119613,49.844044,0
-97.119784,49.843352,0
-97.120128,49.84266,0
-97.120686,49.842162,0
-97.121673,49.841719,0
-97.122874,49.841525,0
-97.124205,49.841608,0
-97.124977,49.841802,0
-97.12605,49.842023,0
-97.127166,49.842217,0
-97.128367,49.842632,0
-97.129226,49.84302,0
-97.13047,49.843379,0
-97.131972,49.843573,0
-97.13326,49.843545,0
-97.134676,49.843435,0
-97.135706,49.843186,0
-97.136478,49.842798,0
-97.137079,49.842023,0
-97.13738,49.841414,0
-97.137208,49.840861,0
-97.136908,49.83992,0
-97.136393,49.839422,0
-97.135792,49.83909,0
-97.135191,49.838702,0
-97.134418,49.838149,0
-97.133646,49.83765,0
-97.133088,49.837097,0
-97.132702,49.836709,0
-97.132187,49.836128,0
-97.131844,49.83574,0
-97.131457,49.835215,0
-97.131243,49.834633,0
-97.131114,49.833941,0
-97.131157,49.833471,0
-97.131457,49.832972,0
-97.131801,49.832502,0
-97.132144,49.832059,0
-97.132916,49.831671,0
-97.133689,49.831367,0
-97.134676,49.831256,0
-97.135878,49.831145,0
-97.13695,49.831145,0
-97.138023,49.831312,0
-97.139225,49.831478,0
-97.140512,49.831754,0
-97.1415,49.831865,0
-97.142529,49.831976,0
-97.143388,49.832031,0
-97.144632,49.832031,0
-97.145534,49.831865,0
-97.146478,49.831561,0
-97.147379,49.831256,0
-97.147937,49.830896,0
-97.148194,49.830287,0
-97.14828,49.829706,0
-97.148323,49.829097,0
-97.148194,49.828571,0
-97.14798,49.827962,0
-97.147551,49.827325,0
-97.147422,49.826799,0
-97.147036,49.826245,0
-97.146306,49.825858,0
-97.145877,49.825415,0
-97.145362,49.824972,0
-97.14489,49.824557,0
-97.144461,49.824114,0
-97.143989,49.823698,0
-97.143688,49.823172,0
-97.143259,49.822674,0
-97.143002,49.822203,0
-97.142701,49.821594,0
-97.142572,49.820847,0
-97.142401,49.820099,0
-97.142315,49.819379,0
-97.142229,49.81877,0
-97.141972,49.817939,0
-97.141843,49.817164,0
-97.141714,49.816555,0
-97.141714,49.816056,0
-97.141414,49.815475,0
-97.141027,49.814921,0
-97.140555,49.814478,0
-97.139997,49.814118,0
-97.139397,49.813841,0
-97.138581,49.813509,0
-97.137809,49.813176,0
-97.136865,49.812982,0
-97.135491,49.812816,0
-97.134247,49.812816,0
-97.133088,49.813038,0
-97.131844,49.813232,0
-97.131157,49.813592,0
-97.130127,49.813896,0
-97.129011,49.814229,0
-97.128367,49.814533,0
-97.127681,49.814949,0
-97.126822,49.815309,0
-97.126007,49.815835,0
-97.125149,49.816139,0
-97.124119,49.816416,0
-97.123389,49.816665,0
-97.122316,49.816859,0
-97.121286,49.816832,0
-97.120557,49.816749,0
-97.119613,49.81661,0
-97.118797,49.816416,0
-97.118111,49.816139,0
-97.117252,49.815752,0
-97.116523,49.815336,0
-97.115922,49.814893,0
-97.115493,49.814367,0
-97.115278,49.81373,0
-97.115149,49.813232,0
-97.115235,49.812678,0
-97.115493,49.812041,0
-97.115922,49.811515,0
-97.116523,49.81121,0
-97.117167,49.81085,0
-97.117982,49.810518,0
-97.118754,49.810241,0
-97.11957,49.809964,0
-97.120428,49.809687,0
-97.121544,49.809355,0
-97.122531,49.809078,0
-97.12369,49.80869,0
-97.124634,49.808413,0
-97.125492,49.808164,0
-97.126436,49.807914,0
-97.127423,49.80761,0
-97.128453,49.80725,0
-97.129097,49.806751,0
-97.129526,49.806225,0
-97.129741,49.805671,0
-97.129827,49.805117,0
-97.129741,49.804716,0
-97.129505,49.804272,0
-97.129204,49.803829,0
-97.128775,49.803511,0
-97.128174,49.803178,0
-97.12781,49.802971,0
-97.127295,49.80268,0
-97.126629,49.802417,0
-97.125857,49.802167,0
-97.124891,49.801766,0
-97.124205,49.801461,0
-97.123346,49.801101,0
-97.122445,49.800796,0
-97.12163,49.800519,0
-97.120857,49.800131,0
-97.120085,49.799771,0
-97.119226,49.799328,0
-97.118711,49.798968,0
-97.118196,49.798552,0
-97.117724,49.798109,0
-97.117167,49.797638,0
-97.116652,49.796974,0
-97.11648,49.796336,0
-97.116308,49.795727,0
-97.116265,49.79509,0
-97.11648,49.794563,0
-97.116823,49.794176,0
-97.117338,49.793705,0
-97.117939,49.793372,0
-97.118711,49.793095,0
-97.119656,49.792957,0
-97.120814,49.793067,0
-97.12163,49.793289,0
-97.122445,49.793705,0
-97.123132,49.794176,0
-97.123647,49.794757,0
-97.124076,49.795478,0
-97.124634,49.796142,0
-97.125235,49.796835,0
-97.126179,49.797195,0
-97.126908,49.797361,0
-97.127981,49.797389,0
-97.128882,49.797278,0
-97.129741,49.796974,0
-97.130384,49.796392,0
-97.130899,49.79581,0
-97.131286,49.795117,0
-97.131629,49.794536,0
-97.132058,49.793843,0
-97.132359,49.793261,0
-97.132916,49.792486,0
-97.133431,49.791793,0
-97.133904,49.791239,0
-97.134504,49.790435,0
-97.134933,49.789743,0
-97.135363,49.789189,0
-97.135835,49.788662,0
-97.136092,49.78808,0
-97.136135,49.787471,0
-97.136221,49.786778,0
-97.136135,49.786224,0
-97.135921,49.785614,0
-97.135491,49.785171,0
-97.135019,49.784645,0
-97.13459,49.784063,0
-97.133989,49.783647,0
-97.133389,49.783148,0
-97.132874,49.782705,0
-97.132359,49.782262,0
-97.131972,49.781735,0
-97.131758,49.781181,0
-97.131672,49.780599,0
-97.131715,49.779851,0
-97.132058,49.779186,0
-97.132659,49.778687,0
-97.13356,49.778437,0
-97.134633,49.778216,0
